1,0.0689655172413793,0,0,0,0.103448275862069,0,0,0,0,0,0.379310344827586,1,0,0,0,0,0,1,1,0.827586206896552,0.482758620689655,0.827586206896552,0.172413793103448,1,1,0.241379310344828,0,0.827586206896552,0,0.689655172413793,1,0.896551724137931,0.379310344827586,0.379310344827586,0.241379310344828,1,1,0.172413793103448,0.0344827586206897,0,0,0,0.172413793103448,0.586206896551724,1,0,0,1,0.551724137931034,0.0689655172413793,0,1,1,0,0,1,0,0.96551724137931,0.344827586206897,0,0.206896551724138,0,0,0.0689655172413793,0,0.172413793103448,0,0,0,0,0.517241379310345,0,0,0.517241379310345,1,0,0,0,0,0,0,0,0,0,0.931034482758621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.241379310344828,1,0,0,0,0,0,0.310344827586207,0,0.482758620689655,0,0,0.206896551724138,0.482758620689655,0,0.379310344827586,0.413793103448276,0.517241379310345,0,0,0,0,0.241379310344828,0.172413793103448,0.620689655172414,0.379310344827586,1,0.931034482758621,0.586206896551724,0.344827586206897,0.344827586206897,0,1,0,0.310344827586207,0.379310344827586,0.379310344827586,0.310344827586207,0,0,0,0.310344827586207,0.172413793103448,0.310344827586207,0.241379310344828,0.379310344827586,0.758620689655172,0.172413793103448,0.103448275862069,0.793103448275862,0.379310344827586,0.275862068965517,0,0.517241379310345,1,0.724137931034483,0.172413793103448,0.103448275862069,0.206896551724138,0.551724137931034,0,0,0,0.655172413793103,0,0.275862068965517,0.0689655172413793,0.482758620689655,0,0,0.620689655172414,0,0.344827586206897,0.241379310344828,0,0.241379310344828,0.862068965517241,0.241379310344828,0.0344827586206897,0.620689655172414,0,0,0,0,0.551724137931034,0,0,0.0689655172413793,0,0,0.448275862068966,0,0,0,0,0.103448275862069,0.206896551724138,0.620689655172414,0,0,0,0,0,0,0.137931034482759,0,0.379310344827586,0,0.413793103448276,0,0.0689655172413793,0,0.0344827586206897,0.103448275862069,0.0344827586206897,0,0.241379310344828,0.275862068965517,0,0,0.0689655172413793,0.344827586206897,0,0,0,0.103448275862069,0,0.586206896551724,0,0.620689655172414,0,0,0,0,0,0.172413793103448,0.206896551724138,0.586206896551724,0,0,0,0,0,0,0.310344827586207,0,0,0,0,0,0,0.241379310344828,0.620689655172414,0,0.275862068965517,0,0,0,0.0344827586206897
0.862068965517241,0,0,0,0,0,0,0,0,0,0,1,1,0.241379310344828,0,0,0,0,1,1,0.413793103448276,0,0.0689655172413793,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.931034482758621,0,0,0,0,0.586206896551724,0.586206896551724,0.551724137931034,1,0,0,1,1,0.137931034482759,0,1,0.862068965517241,0,0,1,0,1,0.275862068965517,0,0.793103448275862,0,0,0,0,0,0,0,0,0,0.241379310344828,0.137931034482759,0.103448275862069,0,0.586206896551724,0,0,0,0,0,0,0,0,0,0.96551724137931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.862068965517241,1,0,0,0,0.275862068965517,0,0,0,0.206896551724138,0,0,0,1,0,0,0,0.379310344827586,0,0,0,0,0.517241379310345,0,0.241379310344828,0,1,1,0,0,0,0,1,0.206896551724138,0,0,0,0.137931034482759,0,0,0,0,0,0,0.448275862068966,0,0.586206896551724,0,0,0.413793103448276,0,0.931034482758621,0,0.103448275862069,0.620689655172414,0.206896551724138,0,0,0,0.896551724137931,0,0,0,0.0344827586206897,0,0.241379310344828,0,0.931034482758621,0,0,0.862068965517241,0.137931034482759,0,0,0,0,1,0,0,1,0,0,0,0,0.241379310344828,0,0,0.413793103448276,0,0,0.137931034482759,0,0,0,0,0,0.862068965517241,1,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0,0.103448275862069,0,0,0.758620689655172,0.103448275862069,0.379310344827586,0,0,0,0,0,0.137931034482759,0,0,0,0,0,0.344827586206897,0,0.931034482758621,0,0,0,0,0,0.275862068965517,0.103448275862069,0.931034482758621,0,0,0,0,0,0.0344827586206897,0.827586206896552,0,0.172413793103448,0,0,0,0,0,1,0,0,0,0,0,0
0.344827586206897,0,0,0,0,0,0,0,0,0,0,1,1,0.137931034482759,0,0,0,0,1,1,0.206896551724138,0,0.0344827586206897,0,1,1,0.0344827586206897,0,0.413793103448276,0,0.0689655172413793,1,1,0.827586206896552,0.137931034482759,0.137931034482759,1,0.931034482758621,0,0,0,0,0,0,0.0344827586206897,0.724137931034483,0,0,0.586206896551724,0.448275862068966,0.0344827586206897,0,0.517241379310345,0.379310344827586,0.413793103448276,0,1,0.0344827586206897,0.931034482758621,0,0,0,0,0,0.172413793103448,0,0,0.0689655172413793,0,0,0,0.137931034482759,0,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0.931034482758621,0,0,0.758620689655172,0,0,0,0,0,0.896551724137931,0,0,0,0,0,1,0.96551724137931,0,0,0,0,0,0.0344827586206897,0,0.137931034482759,0,0,0,0.931034482758621,0,0,0,0.689655172413793,0,0,0,0,0,0,0.310344827586207,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.241379310344828,0,1,0,0,0.379310344827586,0,0.931034482758621,0,0.241379310344828,1,0,0,0,0,0.482758620689655,0,0,0,0.413793103448276,0,0.137931034482759,0,0.862068965517241,0,0,1,0.275862068965517,0,0,0,0,1,0,0,1,0,0,0,0,0.344827586206897,0,0,0.448275862068966,0,0,0,0,0,0,0,0,0.896551724137931,0.931034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,1,0,0,0,0,0,0,0,0.551724137931034,0,0,0,0,0,0,0.103448275862069,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0.0689655172413793,0,0,0,0,0,0.758620689655172,1,0,0,0,0,0,1,0.689655172413793,0.103448275862069,0,0,0.551724137931034,1,1,0,0,0.137931034482759,0,0,1,0.310344827586207,0.379310344827586,0,0,1,0.689655172413793,0,0,0,0,0,0.0344827586206897,0.0344827586206897,0.827586206896552,0,0,0.862068965517241,0.413793103448276,0,0,0.827586206896552,0.137931034482759,0.241379310344828,0,1,0,0.620689655172414,0.275862068965517,0,0,0,0,0,0,0.448275862068966,0,0,0,0,0,0,0.0689655172413793,0.172413793103448,0.103448275862069,0,0,0,0,0,0,0,0,0,0.275862068965517,0,0,0.448275862068966,0,0,0,0,0,0.862068965517241,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.413793103448276,0,0,0,0.827586206896552,0,0,0,0.620689655172414,0,0,0,0,0.310344827586207,0,0.827586206896552,0,1,1,0,0,0,0,1,0.137931034482759,0,0,0,0,0,0,0,0,0,0,0.206896551724138,0,1,0,0,0.448275862068966,0,0.379310344827586,0,0.172413793103448,0.620689655172414,0,0,0.103448275862069,0,0.0689655172413793,0,0,0,0,0,0.103448275862069,0,0.551724137931034,0,0,0.482758620689655,0,0,0,0,0,0.758620689655172,0,0,1,0,0,0,0,0.137931034482759,0,0,0.448275862068966,0,0,0,0.103448275862069,0,0,0,0,0,0.517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0.206896551724138,0,0,0.241379310344828,0,0,0,0,0,0,0,0.275862068965517,0,0,0,0,0,0,0,0.896551724137931,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0.0689655172413793,1,0,0,0,0,0,0
1,0,0,0,0,0.0344827586206897,0,0,0,0,0,0.931034482758621,1,0,0,0,0,0,1,0.586206896551724,0,0,0,0.689655172413793,0.413793103448276,1,0.172413793103448,0,0.310344827586207,0,0.241379310344828,1,0,0,0.0689655172413793,0,1,0.517241379310345,0,0,0,0,0,0,0,0.655172413793103,0,0,0.551724137931034,0.379310344827586,0,0,0.724137931034483,0,0,0,1,0,0.448275862068966,0,0,0,0,0,0,0,0.310344827586207,0,0,0,0,0,0,0,0,0.137931034482759,0,0,0,0,0,0,0,0,0,0.413793103448276,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.620689655172414,0,0,0,0.482758620689655,0,0,0,0.482758620689655,0,0,0,0,0.241379310344828,0,0.344827586206897,0,1,1,0,0,0,0,1,0,0.103448275862069,0,0,0,0,0,0,0,0,0,0.137931034482759,0,0.931034482758621,0,0,0.551724137931034,0,0.551724137931034,0,0,0.862068965517241,0,0,0,0,0.275862068965517,0,0,0,0.206896551724138,0,0,0,0.0689655172413793,0,0,0.862068965517241,0,0.103448275862069,0,0,0,0.551724137931034,0,0,0.862068965517241,0,0,0,0,0,0,0,0.379310344827586,0,0,0.137931034482759,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0.482758620689655,0,0.206896551724138,0,0,0,0.0689655172413793,0,1,0,0,0,0,0,0.137931034482759,0,0.241379310344828,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0.241379310344828,1,0,0,0,0,0,0
0.931034482758621,0.0344827586206897,0,0,0,0.137931034482759,0,0,0,0,0,0.310344827586207,1,0,0,0,0,0,0.172413793103448,0.793103448275862,0,0,0,0.172413793103448,0.206896551724138,1,0,0,0,0,0,0.896551724137931,0,0,0,0.275862068965517,1,0.344827586206897,0,0,0,0,0,0,0,0.206896551724138,0,0,0.586206896551724,0,0,0,1,0,0.103448275862069,0,1,0,0.413793103448276,0,0,0.137931034482759,0,0,0.137931034482759,0,0.241379310344828,0,0,0,0,0,0,0.137931034482759,0.620689655172414,0,0,0,0,0,0,0,0,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0.551724137931034,0,0,0,0,0,0.586206896551724,0.724137931034483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0344827586206897,0,0,0,0,0.0689655172413793,0,0.586206896551724,0,1,1,0,0,0,0,0.896551724137931,0,0.275862068965517,0,0,0,0,0,0,0,0.103448275862069,0,0.413793103448276,0,0.655172413793103,0,0,0,0,0.551724137931034,0,0,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0.172413793103448,0,0,0.862068965517241,0,0,0,0,0.241379310344828,0,0,0.551724137931034,0,0,0,0,0,0,0,0,0,0.310344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0.137931034482759,0,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0.551724137931034,1,0,0,0,0,0,0.137931034482759,0.724137931034483,0,0,0,0.172413793103448,0.551724137931034,1,0,0,0,0,0,1,0,0,0,0,1,0.586206896551724,0.0344827586206897,0,0,0,0,0,0,0.793103448275862,0,0,0.344827586206897,0.896551724137931,0.482758620689655,0,0.724137931034483,0,0,0,1,0,0.413793103448276,0.137931034482759,0,0,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0.172413793103448,0.379310344827586,0,0,0,0,0,0,0,0.275862068965517,0,0,0,0,0,0,0,0,0,0,0.758620689655172,0,0,0.137931034482759,0,0,0.896551724137931,1,0,0,0.241379310344828,0.241379310344828,0,0,0,0.482758620689655,0,0,0,1,0,0,0,0.689655172413793,0,0,0,0,0.862068965517241,0,0.827586206896552,0,1,1,0,0,0,0,1,0.137931034482759,0,0,0,0,0,0,0,0,0.172413793103448,0,0.0344827586206897,0,0.551724137931034,0,0,0.689655172413793,0,1,0,0,0.931034482758621,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0.413793103448276,0,0,0.551724137931034,0,0,0,0.275862068965517,0,0.172413793103448,0,0,1,0,0,0,0,0.241379310344828,0,0,0.482758620689655,0,0,0.0689655172413793,0,0,0,0,0,0,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0.275862068965517,0,0,0.0689655172413793,0,0,0,0,0,0,0,0.517241379310345,0,0,0,0,0,0,0,0.827586206896552,0,0,0,0,0,0,0,0.620689655172414,0,0,0,0,0,0,0.827586206896552,0,0,0,0,0,0,0,0.96551724137931,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.206896551724138,0,0,0.655172413793103,1,0.103448275862069,0,0,0,0,1,0.551724137931034,0.413793103448276,0,0.103448275862069,1,0.103448275862069,1,0.413793103448276,0,0.310344827586207,0,0,0.241379310344828,0,0,0,0,1,0.206896551724138,0,0,0,0,0,0,0,0,0,0,0.0689655172413793,0.241379310344828,0,0,1,0.241379310344828,0,0,1,0,0.241379310344828,0,0,0.827586206896552,0,0,0,0,0.103448275862069,0,0,0,0,0,0,0.0689655172413793,0.448275862068966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,1,0,0,0,0.0689655172413793,0,0,0,0.448275862068966,0,0,0,1,0,0,0.103448275862069,0,0,0,0,0.137931034482759,1,0.137931034482759,1,0,1,1,0,0,0,0,1,0.241379310344828,0,0,0,0,0,0,0,0,0.310344827586207,0.0344827586206897,0.137931034482759,0.103448275862069,0.517241379310345,0,0,0.448275862068966,0,0.103448275862069,0,0,1,0,0,0,0,0.655172413793103,0,0,0,0,0,0.241379310344828,0,0.310344827586207,0,0,0.172413793103448,0,0.103448275862069,0,0,0,0.206896551724138,0,0,1,0,0,0,0,0,0,0,0.103448275862069,0,0,0.0689655172413793,0,0,0,0,0,0.137931034482759,0.137931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0.241379310344828,0,0,0.827586206896552,0,0,0,0,0,0,0,0.379310344827586,0,0,0,0,0,0,0,0.96551724137931,0,0,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0,0.275862068965517,0,0.0344827586206897,0,0,0,0,0,0.931034482758621,0.103448275862069,0,0,0,0,0
1,0,0,0,0,0,0,0,0.793103448275862,0,0,1,0.931034482758621,0.758620689655172,0,0,0,0,1,0.689655172413793,0.275862068965517,0,0,0.724137931034483,0.206896551724138,1,1,0,0.827586206896552,0,0,0.931034482758621,0.172413793103448,0,0.206896551724138,0.517241379310345,1,0.862068965517241,0,0,0,0,0,0.0689655172413793,0,0.172413793103448,0,0,0.551724137931034,0,0.413793103448276,0,0.862068965517241,0.103448275862069,0,0,1,0,0.758620689655172,0.689655172413793,0,0.172413793103448,0,0,0,0,0,0,0,0,0,0.413793103448276,0.0689655172413793,0.206896551724138,0,1,0,0.241379310344828,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0.241379310344828,0,0,0,0,0,0,1,1,0.206896551724138,0,0,0.172413793103448,0,0,0,0.413793103448276,0,0.103448275862069,0,0.96551724137931,0,0.172413793103448,0.0689655172413793,0.758620689655172,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.103448275862069,0.0344827586206897,0,0,0,0.517241379310345,0.241379310344828,0.0344827586206897,0,0.689655172413793,0,0,0.793103448275862,0,0.793103448275862,0,0.517241379310345,0.96551724137931,0.241379310344828,0.241379310344828,0.0344827586206897,0,0.931034482758621,0.241379310344828,0,0,0.448275862068966,0.206896551724138,0.241379310344828,0,0,0,0,0.620689655172414,0.241379310344828,0.206896551724138,0,0,0.310344827586207,0.517241379310345,0,0,1,0,0,0,0,0.275862068965517,0,0,0.96551724137931,0,0,0.448275862068966,0.0344827586206897,0.103448275862069,0.172413793103448,0,0,0.137931034482759,0.724137931034483,0,0,0,0,0.172413793103448,0,0,0,0,0,0,0,0.896551724137931,0,0,0.862068965517241,0,0,0,0,0,0,0.275862068965517,0.655172413793103,0.103448275862069,0.482758620689655,0,0.275862068965517,0,0.241379310344828,0,1,0,0,0,0.310344827586207,0,0.241379310344828,0.241379310344828,0.413793103448276,0,0,0,0,0,0.482758620689655,1,0,0.620689655172414,0,0,0.103448275862069,0,0.241379310344828,1,0.0689655172413793,0,0,0.137931034482759,0,0
1,0.241379310344828,0,0,0,0.310344827586207,0,0,0.482758620689655,0.310344827586207,0,0.689655172413793,1,0.482758620689655,0,0,0,0,1,0.758620689655172,0.0344827586206897,0,0,0,0.344827586206897,1,1,0.379310344827586,0.689655172413793,0,0.206896551724138,1,0.275862068965517,0.655172413793103,0.206896551724138,0.724137931034483,1,0.551724137931034,0.379310344827586,0,0,0,0,0,0,0.724137931034483,0,0,0.0689655172413793,0.0344827586206897,0,0,1,0,0,0,1,0,0.344827586206897,0.724137931034483,0,0.724137931034483,0.379310344827586,0.172413793103448,0.241379310344828,0.413793103448276,0.448275862068966,0.310344827586207,0,0,0,0.379310344827586,0,0.206896551724138,0.724137931034483,1,0,0.379310344827586,0,0.172413793103448,0,0,0,0,0,0,0,0,0.310344827586207,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,1,1,0,0.137931034482759,0,0,0,0,0,0.241379310344828,0,0.275862068965517,0.206896551724138,0.96551724137931,0,0.275862068965517,0.206896551724138,1,0,0,0,0.137931034482759,0.896551724137931,0,0.758620689655172,0,1,1,0,0,0,0,1,0.103448275862069,0,0,0,0.517241379310345,0,0,0,0,0.655172413793103,0,0.0689655172413793,0.0689655172413793,0.344827586206897,0,0.310344827586207,0.379310344827586,0,0.689655172413793,0.137931034482759,0.586206896551724,1,0.206896551724138,0.206896551724138,0.241379310344828,0.103448275862069,0.931034482758621,0.103448275862069,0,0,0.344827586206897,0,0.206896551724138,0,0.241379310344828,0,0,0.379310344827586,0.137931034482759,0,0,0,0,0.689655172413793,0,0.241379310344828,0.896551724137931,0,0,0,0,0.448275862068966,0,0,0.724137931034483,0,0,0.413793103448276,0.344827586206897,0.172413793103448,0,0,0,0,0.620689655172414,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0,0.862068965517241,0,0,0.586206896551724,0,0,0,0,0,0,0.172413793103448,0.724137931034483,0,0.448275862068966,0,0,0,0.206896551724138,0,1,0,0,0.0344827586206897,0,0,0.103448275862069,0.172413793103448,0.379310344827586,0,0,0,0,0,0.482758620689655,0.896551724137931,0.241379310344828,0.310344827586207,0,0,0.0689655172413793,0,0.137931034482759,1,0.172413793103448,0,0,0,0,0
